user_id,cohort_month,city,treatment_city,post_launch,did,age,income,prior_orders_90d,prior_spend_90d,app_sessions_30d,days_since_last_purchase,premium_member,mobile_app_user,marketing_emails_30d,discount_received,retained_30d,spend_30d
10646,2025-05-01,Phoenix,0,0,0,35,37508,3,262.35,13,7,0,0,6,1,0,44.8
10647,2025-09-01,Denver,0,1,0,28,80049,1,143.13,12,34,1,1,7,0,1,129.55
10648,2025-02-01,Boston,1,0,0,37,74921,3,186.07,12,44,1,1,5,0,1,103.33
10649,2025-05-01,Seattle,1,0,0,24,87739,2,240.12,9,1,1,1,5,0,0,77.94
10650,2025-12-01,New York,1,1,1,42,64830,3,18.51,11,7,0,0,5,0,1,116.89
10651,2025-01-01,Boston,1,0,0,19,111375,6,248.65,9,6,0,0,3,0,0,28.83
10652,2025-04-01,New York,1,0,0,27,110756,2,173.81,9,20,0,0,6,0,1,138.25
10653,2025-06-01,New York,1,0,0,20,82995,2,217.48,10,5,1,1,8,0,0,77.34
10654,2025-06-01,Phoenix,0,0,0,41,56379,1,173.46,10,0,0,0,3,0,0,35.39
10655,2025-01-01,Boston,1,0,0,37,86841,2,208.91,18,3,0,0,9,0,0,52.25
10656,2025-07-01,Phoenix,0,1,0,19,92374,3,202.83,10,1,0,1,7,0,0,78.73
10657,2025-07-01,Phoenix,0,1,0,27,85038,1,103.12,12,45,0,1,2,1,0,49.27
10658,2025-06-01,Dallas,0,0,0,33,83366,1,163.05,7,14,0,1,7,1,1,95.75
10659,2025-11-01,Boston,1,1,1,23,94831,3,246.47,6,55,1,1,11,0,1,163.88
10660,2025-11-01,Boston,1,1,1,37,103131,6,436.77,13,63,0,0,8,0,0,138.68
10661,2025-09-01,Dallas,0,1,0,18,80852,2,139.98,8,13,0,0,5,0,1,114.75
10662,2025-09-01,Chicago,0,1,0,32,20423,1,89.94,13,25,0,1,4,0,1,128.17
10663,2025-11-01,New York,1,1,1,18,53252,4,244.32,10,6,1,1,6,1,1,141.35
10664,2025-03-01,Phoenix,0,0,0,24,45012,3,183.29,13,1,0,0,7,1,1,120.76
10665,2025-04-01,Chicago,0,0,0,37,76570,4,267.68,15,3,0,1,8,1,0,84.47
10666,2025-03-01,Dallas,0,0,0,36,68001,5,417.4,9,14,1,0,7,0,0,93.43
10667,2025-06-01,Dallas,0,0,0,24,78927,6,410.06,12,19,0,1,4,0,1,159.91
10668,2025-01-01,Phoenix,0,0,0,26,70277,8,296.83,12,3,0,1,2,1,0,109.55
10669,2025-03-01,Chicago,0,0,0,31,43484,3,200.55,12,22,1,1,3,0,1,117.42
10670,2025-03-01,Chicago,0,0,0,31,87707,3,222.26,13,30,0,1,2,0,1,142.98
10671,2025-02-01,Boston,1,0,0,41,84972,4,251.28,15,36,0,1,5,0,1,164.86
10672,2025-11-01,Chicago,0,1,0,45,76022,2,187.62,7,0,0,1,6,0,0,76.84
10673,2025-05-01,Dallas,0,0,0,26,54882,2,174.2,10,28,0,1,3,0,0,36.56
10674,2025-10-01,Chicago,0,1,0,47,63566,4,293.74,19,0,0,1,4,0,1,153.5
10675,2025-09-01,Seattle,1,1,1,20,76906,1,227.45,16,6,0,1,3,0,1,57.28
10676,2025-01-01,Denver,0,0,0,45,86293,5,338.68,15,52,1,0,7,1,0,75.08
10677,2025-04-01,Chicago,0,0,0,32,81007,1,120.42,8,47,0,1,6,0,0,107.66
10678,2025-06-01,Chicago,0,0,0,45,72460,3,211.81,10,28,1,1,7,1,0,91.39
10679,2025-12-01,Dallas,0,1,0,36,50690,5,359.93,16,7,0,1,5,1,0,38.01
10680,2025-12-01,Austin,1,1,1,21,63227,3,235.57,4,5,0,1,5,0,0,64.31
10681,2025-09-01,Boston,1,1,1,33,68217,3,262.61,10,13,0,1,3,1,0,103.37
10682,2025-07-01,Chicago,0,1,0,31,112501,2,196.57,12,15,0,1,4,1,0,27.55
10683,2025-12-01,Austin,1,1,1,28,31004,1,135.27,9,4,0,0,6,0,0,1.18
10684,2025-05-01,Chicago,0,0,0,44,67868,4,213.02,8,0,0,1,7,0,1,130.11
10685,2025-02-01,Boston,1,0,0,62,98248,4,225.75,15,5,1,1,8,0,0,96.53
10686,2025-07-01,Denver,0,1,0,28,106568,1,114.74,9,16,1,0,7,0,1,85.13
10687,2025-07-01,Seattle,1,1,1,21,98892,3,226.79,13,31,0,0,6,1,1,143.04
10688,2025-12-01,Seattle,1,1,1,45,65531,3,255.49,12,26,1,0,4,1,0,93.77
10689,2025-10-01,Boston,1,1,1,27,20000,3,226.67,12,17,0,1,8,0,1,150.98
10690,2025-09-01,Phoenix,0,1,0,38,62913,2,117.99,10,14,0,1,5,1,0,48.85
10691,2025-09-01,Chicago,0,1,0,39,69783,2,223.42,15,42,0,0,6,0,0,85.7
10692,2025-05-01,Phoenix,0,0,0,35,89271,2,113.64,6,3,1,0,6,1,1,137.41
10693,2025-05-01,Denver,0,0,0,36,68682,2,122.41,7,42,1,1,5,1,0,107.29
10694,2025-09-01,Seattle,1,1,1,50,92622,3,292.69,12,7,0,1,5,0,1,125.1
10695,2025-08-01,Seattle,1,1,1,30,77612,3,229.69,7,28,0,1,4,1,0,105.58
10696,2025-09-01,Boston,1,1,1,24,81048,1,74.48,6,13,1,1,8,0,0,108.02
10697,2025-08-01,Austin,1,1,1,31,52045,3,158.92,15,5,0,1,3,0,0,33.4
10698,2025-03-01,New York,1,0,0,28,111706,2,120.75,5,4,1,1,11,0,1,123.16
10699,2025-01-01,Dallas,0,0,0,48,92200,5,285.75,11,27,1,1,4,1,0,92.74
10700,2025-02-01,New York,1,0,0,31,108875,6,432.07,11,1,0,1,9,0,1,149.94
10701,2025-08-01,Chicago,0,1,0,46,59469,4,262.5,7,13,0,1,3,1,0,93.11
10702,2025-06-01,Seattle,1,0,0,48,98801,1,289.22,14,9,1,0,5,0,1,108.33
10703,2025-10-01,Seattle,1,1,1,39,71121,6,360.67,11,12,0,1,1,1,1,131.29
10704,2025-03-01,Dallas,0,0,0,31,45336,2,182.64,6,36,0,0,4,0,1,87.07
10705,2025-02-01,Phoenix,0,0,0,29,86402,4,235.03,13,15,0,1,7,0,0,34.85
10706,2025-09-01,Denver,0,1,0,42,113767,2,231.26,9,15,0,0,6,0,0,61.68
10707,2025-12-01,Phoenix,0,1,0,23,76358,2,200.48,11,30,1,1,4,1,1,130.24
10708,2025-02-01,Denver,0,0,0,39,31170,0,175.53,12,1,0,1,3,1,0,69.16
10709,2025-07-01,Chicago,0,1,0,51,62788,4,198.08,14,43,0,1,5,1,1,149.03
10710,2025-06-01,New York,1,0,0,37,66576,2,234.74,12,4,1,1,7,1,1,114.75
10711,2025-12-01,Austin,1,1,1,37,89111,1,120.31,13,2,0,0,3,1,0,52.05
10712,2025-04-01,Dallas,0,0,0,29,65744,4,261.79,11,18,0,0,2,0,0,78.79
10713,2025-06-01,Seattle,1,0,0,38,74936,4,316.23,14,9,0,1,6,0,0,80.13
10714,2025-09-01,Chicago,0,1,0,36,99360,4,161.19,13,19,0,0,4,1,0,72.42
10715,2025-08-01,Phoenix,0,1,0,51,80061,1,244.59,8,12,0,1,5,0,0,39.17
10716,2025-01-01,Chicago,0,0,0,23,75580,6,289.36,13,3,0,0,5,0,1,143.3
10717,2025-09-01,Denver,0,1,0,45,75405,5,347.03,14,26,0,1,3,0,1,104.78
10718,2025-09-01,Phoenix,0,1,0,35,107813,1,166.04,9,23,1,1,4,0,1,130.52
10719,2025-11-01,Chicago,0,1,0,44,41573,2,279.33,7,13,1,0,9,0,1,104.09
10720,2025-11-01,Denver,0,1,0,36,81376,3,151.61,17,3,0,0,2,1,1,62.98
10721,2025-05-01,Austin,1,0,0,37,62611,5,377.88,16,18,0,0,8,0,1,132.0
10722,2025-12-01,Phoenix,0,1,0,51,100494,4,310.57,18,0,0,0,5,0,0,92.03
10723,2025-01-01,Denver,0,0,0,34,71066,2,156.0,7,61,0,0,10,1,0,76.38
10724,2025-05-01,Dallas,0,0,0,35,73608,4,224.82,12,29,0,1,3,0,0,120.15
10725,2025-03-01,Seattle,1,0,0,49,61263,2,166.06,11,13,0,1,4,0,1,64.9
10726,2025-12-01,Chicago,0,1,0,27,94189,5,336.5,14,16,0,0,5,1,0,69.77
10727,2025-04-01,Boston,1,0,0,27,45641,5,301.4,10,4,0,1,3,0,0,70.2
10728,2025-02-01,Dallas,0,0,0,33,49152,0,91.98,4,32,0,1,3,1,1,120.36
10729,2025-05-01,New York,1,0,0,18,51182,3,241.25,9,1,0,0,6,1,0,83.44
10730,2025-06-01,New York,1,0,0,39,41246,3,259.08,10,5,1,1,4,0,0,62.0
10731,2025-12-01,Austin,1,1,1,28,25450,2,73.35,10,43,1,1,7,0,0,122.23
10732,2025-03-01,Seattle,1,0,0,29,124001,3,298.05,9,0,0,1,2,0,0,71.67
10733,2025-03-01,Boston,1,0,0,38,50129,0,114.34,8,33,0,1,8,0,0,36.85
10734,2025-02-01,Boston,1,0,0,34,86482,3,309.88,22,15,0,1,5,1,0,59.54
10735,2025-07-01,Chicago,0,1,0,18,27521,3,203.72,17,29,0,1,5,1,0,68.9
10736,2025-12-01,Seattle,1,1,1,26,72324,5,278.57,10,39,1,0,3,1,1,150.1
10737,2025-12-01,Seattle,1,1,1,25,60028,5,220.77,12,16,0,0,1,0,0,104.75
10738,2025-05-01,Dallas,0,0,0,23,42267,2,157.72,8,36,0,0,5,1,0,62.09
10739,2025-05-01,New York,1,0,0,41,110093,1,81.41,11,51,1,1,4,1,1,103.02
10740,2025-07-01,Chicago,0,1,0,29,106044,2,172.28,11,2,0,1,5,0,0,71.59
10741,2025-07-01,Dallas,0,1,0,44,52958,3,209.69,9,0,0,1,4,1,0,38.35
10742,2025-06-01,Austin,1,0,0,47,108665,6,448.81,8,33,0,0,4,0,1,130.63
10743,2025-04-01,New York,1,0,0,30,121641,3,313.95,9,1,1,1,6,0,1,146.85
10744,2025-05-01,Seattle,1,0,0,46,57802,6,268.95,9,1,1,0,7,0,1,96.02
10745,2025-05-01,Chicago,0,0,0,18,95195,4,247.54,13,10,0,1,7,0,1,103.35
10746,2025-10-01,Boston,1,1,1,28,50135,2,122.42,6,12,0,1,4,0,1,102.18
10747,2025-01-01,Seattle,1,0,0,45,61223,4,265.99,8,1,0,1,2,1,0,67.95
10748,2025-01-01,Denver,0,0,0,30,89067,4,312.11,13,20,0,0,2,1,1,104.27
10749,2025-10-01,Phoenix,0,1,0,30,85873,4,207.05,17,26,0,0,3,0,0,60.45
10750,2025-05-01,Phoenix,0,0,0,31,95287,7,342.95,19,12,1,0,4,0,1,126.93
10751,2025-01-01,Denver,0,0,0,46,75279,5,301.77,11,3,1,1,7,0,0,98.47
10752,2025-12-01,Chicago,0,1,0,26,58280,3,178.41,12,36,0,1,6,1,0,94.92
10753,2025-06-01,Austin,1,0,0,35,77264,6,321.51,13,8,0,1,10,0,0,101.36
10754,2025-11-01,Chicago,0,1,0,37,98753,4,214.96,10,17,0,0,10,1,0,72.8
10755,2025-06-01,Chicago,0,0,0,36,74454,1,212.97,12,2,1,1,2,0,1,118.89
10756,2025-04-01,New York,1,0,0,37,102052,3,249.74,19,13,1,1,7,0,0,92.9
10757,2025-02-01,Phoenix,0,0,0,37,29822,7,355.51,19,7,0,1,3,0,0,81.32
10758,2025-03-01,Chicago,0,0,0,27,44610,4,183.87,18,25,0,1,4,1,0,37.34
10759,2025-09-01,Seattle,1,1,1,45,64970,2,242.97,7,8,0,0,2,0,0,98.49
10760,2025-07-01,Denver,0,1,0,32,82091,3,124.8,12,10,0,1,6,0,0,80.7
10761,2025-02-01,Denver,0,0,0,51,73840,1,140.07,8,0,0,1,5,1,1,102.94
10762,2025-12-01,Boston,1,1,1,18,95948,4,206.84,11,12,0,0,5,0,1,114.42
10763,2025-08-01,Boston,1,1,1,41,107160,2,151.78,14,16,0,1,6,0,1,60.24
10764,2025-08-01,New York,1,1,1,31,59129,1,229.29,8,2,1,1,7,0,1,156.44
10765,2025-03-01,New York,1,0,0,55,37439,2,160.07,11,3,1,0,4,1,1,135.26
10766,2025-02-01,Chicago,0,0,0,18,63409,2,283.72,5,7,1,1,3,1,1,119.79
10767,2025-09-01,New York,1,1,1,37,79132,1,151.21,7,19,0,0,8,1,1,113.37
10768,2025-02-01,Boston,1,0,0,22,75386,3,221.03,6,27,1,1,4,1,0,97.16
10769,2025-04-01,Chicago,0,0,0,43,58765,3,251.97,11,75,0,0,6,0,0,90.41
10770,2025-04-01,Denver,0,0,0,42,20000,4,315.7,14,2,0,1,4,0,0,89.46
10771,2025-01-01,Seattle,1,0,0,31,88270,3,123.84,7,17,0,1,10,1,1,91.88
10772,2025-11-01,Seattle,1,1,1,18,75905,3,370.41,8,4,0,1,4,1,1,131.84
10773,2025-01-01,Phoenix,0,0,0,40,69931,5,246.15,11,7,0,0,2,1,1,148.29
10774,2025-08-01,Phoenix,0,1,0,35,40423,3,128.37,9,31,0,1,4,0,1,107.97
10775,2025-09-01,Denver,0,1,0,49,82214,4,311.26,12,28,0,0,7,0,1,90.89
10776,2025-10-01,Boston,1,1,1,29,54377,2,319.8,11,31,1,1,5,0,1,145.38
10777,2025-05-01,New York,1,0,0,21,73467,0,109.01,8,2,1,1,7,0,0,50.56
10778,2025-03-01,Phoenix,0,0,0,27,75183,5,194.44,16,10,0,1,7,1,1,118.01
10779,2025-02-01,Denver,0,0,0,26,112959,2,261.26,15,2,0,1,9,0,0,103.91
10780,2025-11-01,Boston,1,1,1,38,108287,1,0.0,15,42,1,1,2,0,0,37.1
10781,2025-09-01,Denver,0,1,0,18,83065,3,147.09,15,21,0,1,6,1,0,63.84
10782,2025-08-01,Seattle,1,1,1,43,58876,2,230.06,9,6,0,1,3,0,1,97.65
10783,2025-02-01,Boston,1,0,0,18,51609,2,200.82,12,13,1,0,6,0,0,55.72
10784,2025-11-01,Austin,1,1,1,39,58891,2,287.14,7,4,0,1,8,1,0,104.27
10785,2025-06-01,Boston,1,0,0,20,20000,0,24.49,2,11,0,0,2,0,0,58.64
10786,2025-06-01,Phoenix,0,0,0,30,77310,1,118.91,6,1,0,1,2,0,1,121.97
10787,2025-03-01,Chicago,0,0,0,25,71328,1,197.26,6,23,0,1,7,0,0,70.69
10788,2025-06-01,New York,1,0,0,44,58805,0,165.69,7,30,0,1,4,0,0,71.57
10789,2025-01-01,Denver,0,0,0,47,87118,8,415.95,11,24,0,0,3,1,0,104.22
10790,2025-07-01,Seattle,1,1,1,28,60305,2,120.27,10,10,0,1,4,0,1,113.87
10791,2025-09-01,Denver,0,1,0,45,78026,1,110.29,9,26,0,0,7,0,0,7.24
10792,2025-05-01,Boston,1,0,0,30,26953,2,188.01,12,7,0,0,6,0,0,0.12
10793,2025-07-01,Phoenix,0,1,0,37,81850,3,95.55,16,4,0,1,6,0,1,103.7
10794,2025-01-01,Denver,0,0,0,35,113118,6,332.44,9,16,0,1,2,1,1,184.03
10795,2025-03-01,Chicago,0,0,0,43,49781,3,127.83,14,6,0,1,8,0,1,97.3
10796,2025-04-01,Chicago,0,0,0,23,47133,4,293.97,9,12,1,1,10,0,0,92.64
10797,2025-05-01,Seattle,1,0,0,29,79282,5,278.68,7,5,1,0,2,1,0,124.57
10798,2025-04-01,Seattle,1,0,0,34,31536,4,247.42,16,15,0,1,5,0,1,100.89
10799,2025-11-01,Phoenix,0,1,0,43,87740,7,311.19,10,16,1,1,3,1,1,194.24
10800,2025-08-01,Chicago,0,1,0,32,90862,3,235.36,11,5,1,1,6,0,0,67.39
10801,2025-01-01,New York,1,0,0,27,102628,3,221.17,8,21,1,1,5,0,1,138.8
10802,2025-10-01,New York,1,1,1,33,51184,2,181.47,8,7,1,1,3,1,0,104.9
10803,2025-01-01,Seattle,1,0,0,45,55330,2,0.0,12,14,0,1,2,1,1,112.63
10804,2025-03-01,Dallas,0,0,0,34,55564,4,269.83,10,97,0,0,5,1,1,123.84
10805,2025-05-01,Chicago,0,0,0,33,75273,3,263.7,11,2,0,1,5,0,1,86.72
10806,2025-06-01,New York,1,0,0,37,75981,3,297.33,14,3,0,0,5,0,1,78.18
10807,2025-07-01,Seattle,1,1,1,41,90723,4,286.02,11,7,0,0,5,1,0,117.26
10808,2025-05-01,Phoenix,0,0,0,34,73905,4,290.16,14,32,0,1,6,0,0,45.21
10809,2025-11-01,Chicago,0,1,0,18,78269,6,359.06,11,16,0,1,5,0,0,61.46
10810,2025-12-01,Seattle,1,1,1,40,78651,4,191.24,17,4,0,1,4,1,0,95.31
10811,2025-11-01,Chicago,0,1,0,31,74142,2,201.07,11,26,1,0,6,1,0,96.91
10812,2025-03-01,Dallas,0,0,0,31,64443,3,167.64,20,12,0,0,5,0,1,69.0
10813,2025-03-01,Phoenix,0,0,0,45,51849,4,296.58,20,28,0,1,6,0,0,50.47
10814,2025-11-01,Phoenix,0,1,0,39,66956,4,366.43,5,7,0,1,9,1,0,86.93
10815,2025-07-01,Denver,0,1,0,37,85651,10,446.63,23,0,0,0,8,1,1,150.2
10816,2025-10-01,New York,1,1,1,42,96162,5,368.26,19,8,1,0,5,0,0,57.95
10817,2025-01-01,Phoenix,0,0,0,40,54987,3,220.63,13,18,1,0,7,0,0,99.07
10818,2025-12-01,New York,1,1,1,27,33994,2,141.45,9,8,0,1,4,1,0,38.97
10819,2025-02-01,Denver,0,0,0,35,76714,2,302.38,16,4,0,1,7,0,0,126.57
10820,2025-01-01,Boston,1,0,0,38,39565,2,264.86,10,0,0,1,3,0,0,66.58
10821,2025-02-01,Seattle,1,0,0,38,52328,1,151.86,13,77,1,1,7,1,1,118.07
10822,2025-05-01,Boston,1,0,0,35,86228,7,365.61,18,21,0,1,4,0,1,173.95
10823,2025-09-01,Dallas,0,1,0,52,38778,4,215.49,12,35,0,1,3,0,1,122.08
10824,2025-05-01,Phoenix,0,0,0,25,59274,4,361.06,13,9,1,1,5,0,0,45.13
10825,2025-08-01,Boston,1,1,1,27,88875,0,89.35,9,35,0,0,7,1,1,116.04
10826,2025-02-01,Austin,1,0,0,49,80669,1,208.79,15,23,0,1,4,1,0,86.81
10827,2025-05-01,Denver,0,0,0,38,75729,3,161.5,12,14,0,1,5,0,0,104.91
10828,2025-05-01,Phoenix,0,0,0,29,45612,1,156.49,10,36,1,0,4,0,0,40.62
10829,2025-07-01,Dallas,0,1,0,56,96656,2,157.39,6,12,1,1,5,1,1,148.46
10830,2025-07-01,Boston,1,1,1,32,92455,4,179.82,18,22,0,1,2,1,1,151.68
10831,2025-03-01,New York,1,0,0,31,50655,4,210.53,5,3,0,1,5,1,1,111.01
10832,2025-06-01,Denver,0,0,0,18,67488,7,165.4,12,16,0,1,3,0,1,143.37
10833,2025-11-01,Chicago,0,1,0,43,45082,3,234.74,14,36,0,1,2,0,0,98.17
10834,2025-07-01,Chicago,0,1,0,43,79803,3,275.86,8,29,1,0,6,1,1,136.57
10835,2025-05-01,Seattle,1,0,0,35,63054,5,302.14,11,0,0,1,5,0,0,112.53
10836,2025-02-01,Chicago,0,0,0,33,52871,4,288.93,10,19,0,0,2,1,0,105.85
10837,2025-10-01,Seattle,1,1,1,30,96772,1,133.33,13,15,0,1,6,0,1,131.68
10838,2025-10-01,Chicago,0,1,0,39,115177,5,311.86,17,10,0,1,5,0,0,118.89
10839,2025-12-01,Dallas,0,1,0,29,76030,6,371.88,17,6,0,1,4,1,0,82.14
10840,2025-12-01,Chicago,0,1,0,21,75823,3,218.5,11,102,0,0,7,0,0,72.1
10841,2025-06-01,Chicago,0,0,0,23,136671,1,209.55,6,21,0,1,8,1,0,84.89
10842,2025-01-01,Seattle,1,0,0,28,78472,3,176.88,14,32,0,1,1,0,1,66.1
10843,2025-07-01,Denver,0,1,0,19,89170,4,345.66,11,7,0,1,3,0,0,89.06
10844,2025-12-01,Chicago,0,1,0,45,91659,2,182.31,10,17,0,1,8,0,0,32.79
10845,2025-10-01,Seattle,1,1,1,38,61977,3,281.25,11,2,0,1,3,0,1,125.58
10846,2025-08-01,Dallas,0,1,0,39,81885,4,247.32,11,94,0,0,3,0,1,97.85
10847,2025-01-01,Chicago,0,0,0,33,79170,3,283.08,9,6,0,0,7,0,1,76.58
10848,2025-07-01,Denver,0,1,0,50,147293,3,134.53,12,5,0,1,4,0,0,41.42
10849,2025-02-01,Chicago,0,0,0,29,91415,5,239.29,11,7,1,1,7,1,1,157.34
10850,2025-07-01,Boston,1,1,1,19,59587,1,126.75,12,5,0,1,3,0,1,164.05
10851,2025-06-01,Austin,1,0,0,25,97669,2,156.72,8,23,0,1,6,0,1,105.73
10852,2025-09-01,New York,1,1,1,23,75519,5,287.16,11,12,0,1,2,0,1,97.55
10853,2025-10-01,Chicago,0,1,0,39,89404,1,168.71,10,1,0,0,3,1,0,78.99
10854,2025-11-01,Boston,1,1,1,23,79176,1,120.95,9,2,1,1,1,0,0,46.79
10855,2025-05-01,Boston,1,0,0,34,100125,0,77.67,6,3,0,0,3,0,0,57.83
10856,2025-04-01,Chicago,0,0,0,36,97616,4,252.65,3,13,0,0,7,1,0,15.06
10857,2025-03-01,New York,1,0,0,29,73733,2,135.28,4,27,0,1,3,1,0,106.18
10858,2025-07-01,Phoenix,0,1,0,34,96526,3,240.01,7,8,1,0,6,0,0,119.7
10859,2025-12-01,Denver,0,1,0,20,100155,4,331.32,12,13,0,0,6,0,1,115.71
10860,2025-10-01,Austin,1,1,1,22,78405,2,133.84,12,3,0,1,5,1,0,104.52
10861,2025-04-01,Chicago,0,0,0,34,86661,2,219.18,11,14,1,0,3,1,0,84.44
10862,2025-09-01,Austin,1,1,1,18,65811,1,150.05,14,9,0,1,6,0,0,68.82
10863,2025-09-01,Chicago,0,1,0,36,35530,4,187.56,14,16,0,0,3,0,0,45.92
10864,2025-10-01,Dallas,0,1,0,27,55047,5,344.06,17,3,1,0,4,0,0,89.8
10865,2025-05-01,Boston,1,0,0,25,52512,1,36.94,10,12,0,0,8,0,1,67.43
10866,2025-11-01,Phoenix,0,1,0,47,80402,1,29.55,7,10,0,1,6,0,0,38.63
10867,2025-08-01,Phoenix,0,1,0,32,85700,2,169.41,11,13,0,1,4,0,1,79.63
10868,2025-08-01,New York,1,1,1,39,29442,2,102.74,10,3,0,1,9,1,1,125.67
10869,2025-01-01,Seattle,1,0,0,34,89144,1,168.71,6,20,1,1,3,1,0,71.95
10870,2025-03-01,Austin,1,0,0,28,76758,2,166.9,9,4,0,1,2,0,1,95.27
10871,2025-10-01,Denver,0,1,0,40,95410,8,430.96,16,4,0,0,4,0,0,86.83
10872,2025-04-01,Dallas,0,0,0,33,20000,3,188.11,8,0,1,1,4,0,0,66.31
10873,2025-03-01,Austin,1,0,0,29,85322,7,342.49,15,2,0,1,6,1,0,96.01
10874,2025-01-01,Seattle,1,0,0,18,82561,4,309.43,14,30,0,1,4,0,0,71.22
10875,2025-02-01,Chicago,0,0,0,28,101863,6,291.83,9,9,0,0,0,0,0,37.25
10876,2025-07-01,Austin,1,1,1,31,38921,2,213.35,15,11,1,1,2,0,1,184.71
10877,2025-04-01,Dallas,0,0,0,37,135345,2,251.34,11,38,0,1,8,1,0,13.97
10878,2025-09-01,Boston,1,1,1,38,80289,5,292.69,10,13,1,1,8,1,1,200.63
10879,2025-02-01,New York,1,0,0,32,41174,5,312.34,13,5,0,1,2,0,0,78.4
10880,2025-06-01,Austin,1,0,0,19,90528,4,324.28,10,33,0,1,8,0,0,115.65
10881,2025-11-01,Denver,0,1,0,29,63528,2,100.08,16,0,0,1,5,1,1,126.62
10882,2025-01-01,Phoenix,0,0,0,50,81869,1,188.92,14,42,1,1,2,0,0,45.74
10883,2025-10-01,Chicago,0,1,0,42,54003,0,83.38,9,5,1,1,9,1,1,70.31
10884,2025-12-01,New York,1,1,1,53,57679,6,367.32,19,11,0,0,9,1,0,140.13
10885,2025-01-01,Boston,1,0,0,37,34643,2,296.03,9,32,1,0,7,0,0,77.71
10886,2025-05-01,Austin,1,0,0,31,76053,5,260.65,12,13,0,1,2,0,1,125.19
10887,2025-02-01,New York,1,0,0,44,35997,3,194.87,10,4,0,1,6,1,1,138.42
10888,2025-02-01,Dallas,0,0,0,32,88622,5,355.65,13,7,1,1,7,0,1,113.51
10889,2025-10-01,Seattle,1,1,1,22,73955,3,257.65,8,17,0,1,8,1,1,144.22
10890,2025-06-01,Chicago,0,0,0,24,96270,4,256.95,12,46,0,0,5,0,1,144.3
10891,2025-07-01,Seattle,1,1,1,35,109534,5,290.15,10,7,0,1,7,1,1,134.26
10892,2025-04-01,Dallas,0,0,0,33,72744,4,199.28,9,12,0,0,4,0,0,60.52
10893,2025-08-01,Austin,1,1,1,57,90031,3,323.23,15,27,1,1,7,1,0,53.92
10894,2025-11-01,Chicago,0,1,0,35,119179,3,230.27,14,11,0,1,6,1,0,105.26
10895,2025-04-01,Boston,1,0,0,31,56749,1,216.16,6,24,0,0,5,1,0,53.33
10896,2025-03-01,Austin,1,0,0,31,88007,3,294.26,10,3,1,1,5,0,1,151.17
10897,2025-07-01,Chicago,0,1,0,51,80385,3,108.61,11,0,0,1,4,0,1,99.21
10898,2025-01-01,New York,1,0,0,44,67086,6,327.08,15,1,0,1,4,1,0,66.38
10899,2025-06-01,Boston,1,0,0,45,95317,1,79.34,10,51,0,1,1,0,0,55.02
10900,2025-04-01,Boston,1,0,0,35,46962,4,269.94,13,0,0,1,9,1,1,89.75
10901,2025-10-01,Austin,1,1,1,42,47103,2,245.07,9,5,0,1,5,1,1,121.96
10902,2025-03-01,Dallas,0,0,0,41,87833,6,306.03,13,5,0,1,8,1,0,101.9
10903,2025-07-01,Seattle,1,1,1,35,65310,0,67.0,7,10,0,1,1,0,1,79.18
10904,2025-04-01,Chicago,0,0,0,39,76893,1,56.37,14,11,1,0,6,0,1,65.71
10905,2025-06-01,Seattle,1,0,0,36,77900,4,305.31,10,9,0,0,5,0,0,80.14
10906,2025-12-01,Denver,0,1,0,39,63317,4,289.12,10,5,1,1,5,1,0,117.93
10907,2025-03-01,Denver,0,0,0,33,20000,3,196.31,11,9,0,1,3,0,1,103.35
10908,2025-10-01,Seattle,1,1,1,34,56868,4,203.05,4,18,0,1,3,0,0,84.71
10909,2025-07-01,Dallas,0,1,0,30,66430,2,148.55,8,19,1,0,5,1,1,111.85
10910,2025-11-01,Austin,1,1,1,29,61551,2,156.48,8,5,0,0,2,0,1,134.6
10911,2025-05-01,Chicago,0,0,0,46,49201,3,205.15,12,20,1,1,8,0,0,111.18
10912,2025-11-01,Austin,1,1,1,34,72708,2,141.65,7,76,0,0,3,1,1,161.47
10913,2025-06-01,Phoenix,0,0,0,29,69001,6,217.14,13,34,1,0,10,0,1,142.8
10914,2025-01-01,Boston,1,0,0,43,66270,4,261.8,7,3,0,1,7,0,0,83.17
10915,2025-09-01,Boston,1,1,1,43,35724,3,103.63,16,2,0,1,7,0,1,115.65
10916,2025-10-01,Phoenix,0,1,0,52,68775,2,139.68,9,14,0,1,5,1,0,59.11
10917,2025-09-01,Denver,0,1,0,29,29152,7,325.1,18,0,1,1,2,0,1,139.19
10918,2025-08-01,New York,1,1,1,18,108399,1,96.55,7,15,0,1,3,0,1,78.71
10919,2025-05-01,Phoenix,0,0,0,36,65459,2,197.45,7,5,0,1,7,0,1,75.6
10920,2025-11-01,Seattle,1,1,1,18,85444,3,307.73,14,28,1,1,6,1,0,135.47
10921,2025-07-01,Chicago,0,1,0,37,20000,5,309.74,9,4,0,1,5,1,0,88.91
10922,2025-02-01,Austin,1,0,0,37,123406,2,200.1,7,6,0,1,5,0,0,48.11
10923,2025-09-01,Dallas,0,1,0,22,69856,3,225.25,15,2,0,1,5,1,0,84.17
10924,2025-05-01,Austin,1,0,0,38,59037,4,311.16,13,4,0,1,5,0,1,133.04
10925,2025-04-01,Phoenix,0,0,0,49,44723,4,247.14,12,21,1,0,10,0,1,171.9
